리뷰 내용,상품 URL
트임 있는 게 좋아서 샀는데 키가 큰 편인데도 s사이즈 후드티에서 너무너무 길게 빠졌어요 그래서 저는 옷핀으로 후드티에 티 고정해서 입었는데 괜찮았어요 여자분이시면 xs추천해용!,https://www.musinsa.com/review/goods/2086653
"색감도 밝고 가격도 좋아서 레이어드는 이거 하나로 충분할거같아요!
배송도 빨라서 깜짝 놀랬네요 
잘 입겠습니당",https://www.musinsa.com/review/goods/2086653
제 키에 레이어드 반팔 총장은 76정도가 가장 알맞은 것 같구요. 총장 70정도 나오는 후드티나 맨투맨 시보리부분을 안으로 넣은 후에 레이어드 하면 이쁜 핏이 나오는 것 같습니다.,https://www.musinsa.com/review/goods/2086653
처음에는 M사이즈를 구매 했는데 생각보다 너~무 길어서 S로 교환했습니다. 저도 구매 전에 '평소 입던거 보다 한 사이즈 작게 구매하세요'라는 글을 봤었는데 무시했다가 된통 당했습니다... 이 글 보신다면 평소 자신이 입는 사이즈 보다 한 사이즈 작게 구매 하세요,https://www.musinsa.com/review/goods/2086653
"길이도 적당
어깨도 적당
모두 적당적당
딱 조아.
그런데 재질은 부드러워요.
뭐야 이 사기템은..",https://www.musinsa.com/review/goods/2086653
가격도 저렴하고 여러장 사서 이너로 입기에 좋아요,https://www.musinsa.com/review/goods/2086653
사세요 근데 제키에 다좋은데 기장만 조큼 길어용,https://www.musinsa.com/review/goods/2086653
"생각보다 원단도 톡톡하고
단품으로도 입을 수 있을 정도네요.
가성비 너무 좋습니다!!",https://www.musinsa.com/review/goods/2086653
"싸게 이벤트가로 샀습니다.
레이어드하기에 적합한 기장이라 봄가을에 손이 많이 갈 것 같아요
대만족",https://www.musinsa.com/review/goods/2086653
역시 무탠다드답게 재질도 좋고 레이어드하기 딱 좋은 기장입니다.,https://www.musinsa.com/review/goods/2086653
으악 생각보다 너무 길었어요ㅜ 그래도 후드 같은 곳에 입으니까 귀염뽀짝 합니당,https://www.musinsa.com/review/goods/2086653
"대.만.족

<핏감>
레이어드 전용 반팔이 괜히 있는게 아닙니다 여러분.. 저도 사보고 느꼈는데 그냥 집에있는 오버핏 흰티에 후드 레이어드 하는거랑 달라요... 확실히 이너용인지라 가슴둘레나 전반적으로 옷 통이 좀 슬림하게 나와서 안에입기 너무 좋고 핏 이뻐요. 옆에 절개라인도 진짜 이뻐요.. 
*마지막 사진이 일반 티셔츠 레이어드한 건데 비교해서 보시면 좋을 듯 합니다. 사진에서는 티가 많이 안나긴 하는데 확실히 옷이 좀 울어요,, 슬림핏 아니어서 이너로 입긴 애매한거죠.

<재질>
완전 탄탄합니당 ㅠㅠ 이가격에 이 퀄리티라니 평생 무탠사랑해~♥ 완전 톡톡한 재질이에요,,
<비침>
속옷 색 비침은 없는 편인데 봉제라인이 살짝 드러나는 것 같아서 그부분은 좀 신경써야할 것 같아요!

레이어드는 무탠다드
기본템은 무탠다드
무탠사랑해!",https://www.musinsa.com/review/goods/2086653
"봄에는 레이어드로 입다가 단독으로 입어봤눈데
재질이 좋아서 단독으러입어도 정말괜찮아요",https://www.musinsa.com/review/goods/2086653
트레이닝복에 입어도 스타일 있고 괜찮은것 같음 물론 맨투맨이나 후드티에도 잘 어울림,https://www.musinsa.com/review/goods/2086653
기장이 딱 레이어드하기 좋은 길이감이라 만족해요,https://www.musinsa.com/review/goods/2086653
딱 레이어드 해서 입기 좋은 기본템이에요! 기장도 적당합니다 ㅎㅎ,https://www.musinsa.com/review/goods/2086653
"살짝 크게 나온거 같습니다.
평소에 95 사이즈 입는데, S도 살짝 커요...
레이어드 하는거 감안해도 살짝만 작게 나왔으면 더 좋았을거 같네요.
티 자체만 보여준다고 사진은 이런데, 레이어드 해서 입으면 잘 어울리긴 합니다.",https://www.musinsa.com/review/goods/2086653
너무 예쁘고 기본으로 필수인거같네요 추천해요,https://www.musinsa.com/review/goods/2086653
레이어드용으로 샀는데 길이도 딱 적당하고 핏도 마음에 들어요,https://www.musinsa.com/review/goods/2086653
제 신체 사이즈에는 m사이즈가 좋은거같아요오 ㅎㅎ,https://www.musinsa.com/review/goods/2086653
키가 좀 작은편이라 s사이즈 가니깐 이정도 기장 나오네요 좋습니다 ~~,https://www.musinsa.com/review/goods/2086653
휘뚤마뚤 받쳐입기 딱 좋습니당~ 길이도 길어서 더 좋아여,https://www.musinsa.com/review/goods/2086653
"배송은 주말 포함 이틀 걸렸습니다! 빨라요.
아빠 선물 드리려고 산 거긴 한데 후기는 제가 남겨야 하니깐요. 166cm 여자 기준 소매는 팔꿈치 조금 아래까지 오고, 기장은 허벅지 1/3정도 덮어요. 옷에 비해 제 몸이 작아서 후들거리는건지 저에겐 약간 핏이 우는 감이 있네요. 170 중반대까지 체구 있는 남자분이 입으시면 딱일 것 같아요. 재질은 괜찮습니다! 레이어드랑 쿨탠다드랑 재질 조금 달라요! 저는 쿨탠다드가 더 마음에 듭니다.",https://www.musinsa.com/review/goods/2086653
키가 작아서 좀 크네여 ㅠㅠ 그래도 좋아요!!!!!!!!! 추천합니당,https://www.musinsa.com/review/goods/2086653
기장 S에도 생각보다 큽니다!! 레이어드 할때 입을라고 샀는데 S도 크더라고요 고려해서 사세요!!,https://www.musinsa.com/review/goods/2086653
"생각보다 많이 길었고, 루즈한 맛에 가성비로 입기 좋습니다.",https://www.musinsa.com/review/goods/2086653
왼쪽이 저에요!!! 레이어드 티 산 거 처음인데 너무 만족하고.. 옆에 약간 찢어져있는 거? 도 넘 예뻐요 표현이 이게 맞는 건지 모르겠는데..ㅎㅎ 몸무게 상관 없이 키 저랑 비슷하시면 S 사시면 될 것 같아요~! 재질도 짱짱하고 좋아요!,https://www.musinsa.com/review/goods/2086653
레이어드 티셔츠는 항상 무탠다드 제품 쟁여놓고 입어요,https://www.musinsa.com/review/goods/2086653
"좋아요 재질도 탄탄해서
빨래해도 처음같은 느낌 잘 유지하네여",https://www.musinsa.com/review/goods/2086653
맨투맨이나 후드티안에 이너로 입기 좋을거 같네요,https://www.musinsa.com/review/goods/2086653
재질도 타 같은가격 반팔보다 훨 좋고 길이 딱좋아요!!  오버핏 맨투맨이나 후드에입어도 딱 레이어드되네요 바로1개더사게 되네요 ㅎ,https://www.musinsa.com/review/goods/2086653
제가 원하던 느낌이 딱 나와서 좋아요 잘 입겠습니다,https://www.musinsa.com/review/goods/2086653
레이어드 하기 딱 좋은 아이템!! 제발 사세요. 이거 하나로 스타일이 확 바뀝니다.,https://www.musinsa.com/review/goods/2086653
레이어드 하기 딱 좋은 티셔츠에요! 짱짱하니 오래오래 입을꺼 같아요!!👍,https://www.musinsa.com/review/goods/2086653
원래 입던 레이어드 티가 짧아 새로 구매했습니다!! 예상대로 딱 원하던 길이였어요 💖 완전 잘 입는 중입니당 ㅎㅎ,https://www.musinsa.com/review/goods/2086653
사이즈 고민하다가 s 샀는데 후회 없어요! s도 충분히 길어서 레이어드로 잘 입을 수 있습니닷,https://www.musinsa.com/review/goods/2086653
"엄청 만족했습니다!!
두께도 적당히 두꺼워서 이너로 활용하기에도 따뜻하고 좋습니다!
길이도 너무 길지 않고 딱 이쁜 길이인 것 같습니다.
사진은 설악산 정상입니다",https://www.musinsa.com/review/goods/2086653
"크고 레이어드하기 딱 좋은 옷입니다. 그냥 입어도 좋구요 ㅎㅎ
그냥 입은샷이랑 레이어드샷입니닷",https://www.musinsa.com/review/goods/2086653
"너무 찰떡같아 딱 맞네요
맨투맨 안에 레이어드해서 입으려 샀는데 사이즈며 기장이 딱입니다.",https://www.musinsa.com/review/goods/2086653
스웻트는 무탠다드 제품 m이에요! 레이어드 길이감 참고하시면 좋을 것 같아요,https://www.musinsa.com/review/goods/2086653
가격도 저렴하고 무난하게 입기 딱 좋은거 같네용,https://www.musinsa.com/review/goods/2086653
확실히 깔끔하고 좋네요. 잘 구매한듯 싶어요! 나중에 또 구매해야징 히히,https://www.musinsa.com/review/goods/2086653
"길이가 엉덩이 덮는 길이고 흐물흐물하지않고
핏이 잘살아남",https://www.musinsa.com/review/goods/2086653
옷도 이쁘고 편하기도 하고 레이어드로 입기 딱 좋아요,https://www.musinsa.com/review/goods/2086653
너무너무 편하고 좋아요 원단도 좋고 퀄리티도 좋고,https://www.musinsa.com/review/goods/2086653
이너로 입기 너무 좋습니다 잘입고다니고있어요,https://www.musinsa.com/review/goods/2086653
레이어드할려면 이거 사서 입으시면 될거 같아요 다만 단품은 안되요,https://www.musinsa.com/review/goods/2086653
"긴 기장이랑 고민했었는데 일반으로 사기를
잘한거 같아요 레이어드로입기 딱 적당한 사이즈입니다",https://www.musinsa.com/review/goods/2086653
어깨가 넓은 편인데도 딱 잘 맞습니다. 길이도 매우 적당함,https://www.musinsa.com/review/goods/2086653
완전 기본템인데 그만큼 깔끔하고 막 입고 다니기 좋아요,https://www.musinsa.com/review/goods/2086653
생각보다 크기도 좀 크고 특히 길이가 좀 길어요. 옆트임 디테일도 있고 깔끔합니다. 가성비 좋게 막 입을 무지티인거같아요.,https://www.musinsa.com/review/goods/2086653
핏 좋아요 옷 예쁘고 기장은 좀 긴데 핏이 너무 좋아요,https://www.musinsa.com/review/goods/2086653
"간단히 안에 레이어드해서 입으면 좋습니다 
레이어드 안해도 옷입기좋아요",https://www.musinsa.com/review/goods/2086653
길이가 생각보다 길어서 레이어드 할 때 입기 좋습니당,https://www.musinsa.com/review/goods/2086653
딱 원하는 길이네요! 엉덩이 반절 정도? 에스 샀으면 너무 길어서 불편할것 같아요 제 스펙이면 xs면 딱 조아요,https://www.musinsa.com/review/goods/2086653
무신사스탠다드 레이어드 반팔 티셔츠 가성비 핏 좋아요 레이어드해서 입어봤습니다,https://www.musinsa.com/review/goods/2086653
후드티 안에 입으려고 샀는데 기장도 괜찮고 트임도 있어서 잘 입을 것 같아요!,https://www.musinsa.com/review/goods/2086653
사이즈없어서 s로했는데 가장 맞는 사이즈였어요 ! 길이도 적당해서 맘에듦니당,https://www.musinsa.com/review/goods/2086653
"엉덩이를 다 덮는 기장이고 여성분 키 160정도면 XS하시는게 좋을 거 같아요 품이나 소매길이도 좀 크고 길어서 XS가 딱 적당할 거 같아요!
건조기 돌리니까 조금 줄어드네용 ㅎㅎ",https://www.musinsa.com/review/goods/2086653
받았을 때는 좀 큰가..? 싶었는데 164에 딱 맞네요,https://www.musinsa.com/review/goods/2086653
맨투맨에 레이어드해서 입으면 이뻐서 마음에 드네요,https://www.musinsa.com/review/goods/2086653
개인적으로 긴기장 보다 더 좋음 길이 매우 적절하다 . 이너로도 삽가능,https://www.musinsa.com/review/goods/2086653
"두께도 적당하고 마감도 괜찮은것 같아요
기본 이너로 레이어드하기 좋을것같아요 ㅎㅎ",https://www.musinsa.com/review/goods/2086653
"s랑 m이랑 두개샀는데 
m은 제키 기준으로 스트릿하게 입을때 레이어드 길게빼야할때 입어야할거같고 s는 맨투맨이랑 입기 딱좋은 기장감이네요",https://www.musinsa.com/review/goods/2086653
"제 키는 168이고
S사이즈 일반 기장으로 샀는데
보다시피 적당한거 같습니다 ㅎㅎ
레이어드 용도로 쓰기에 정말 좋은거 같아요!",https://www.musinsa.com/review/goods/2086653
레이어드용 흰티 다 낡아서 샀는데 사이즈도 마음에 들고 짱짱하고 두껍워서 넘 조아요! 두 번? 빨랐는데 넥 안 늘어났어요 ㅎㅎ 엉덩이 다덮이라 레이어드용으로 최고랍니동,https://www.musinsa.com/review/goods/2086653
"제 키에 일반기장 레이어드가 딱 맞는거 같아요
후드티랑 같이 맞춰서 입으니까 딱 맞아요",https://www.musinsa.com/review/goods/2086653
확실히 길이감은 예전 기장보다는 일반기장이 훨씬 좋습니다. 맨투맨 총장 70 정도 입었을 때 살짝 보이는 길이감이네요.,https://www.musinsa.com/review/goods/2086653
"좋아요 안에 입어도 좋고 그냥 입어도 좋아요
많이들 사요",https://www.musinsa.com/review/goods/2086653
원탑으로 입기에도 좋고 요즘같이 날씨가 추워질 때는 아우터 안에 이너로 입기에도 너무 좋은거같아요,https://www.musinsa.com/review/goods/2086653
원하던 길이감이라 좋습니다 ㅎ 오버한 후드에는 살짝 짧은 듯 해서 긴기장도 구매해보려구요,https://www.musinsa.com/review/goods/2086653
기장도 적당하고 좋네요ㅎㅎ 처음으로 레이어드 해봤는데 만족!,https://www.musinsa.com/review/goods/2086653
저번에도 구매했고 그때도 너무 좋았어서 또 구매하게 되었어요. 두께도 얇고 레이어드 티로 활용하기 좋은 길이감이여서 옷을 더 보기 좋게 만들어줘요!!,https://www.musinsa.com/review/goods/2086653
"디자인은 무지여서 진짜 많이 입을거같아요 
배송은 진짜 하루만에 와서 놀랐어요
세탁해도 목 잘 안늘어나요 구김도 없고 진짜 좋습니다
색깔이 진짜 진해서 잘 보일거같아요
진짜 추천드려요 재구매 많이 할거같아요 ❤️❤️",https://www.musinsa.com/review/goods/2086653
좋습니다 2개 시켰는데 모두 잘 왔고 입기 좋네요,https://www.musinsa.com/review/goods/2086653
"일단 재질이 흐물이 아니라 좀 탄탄한 재질이라 좋았구요,,하지만 레이어드 하기엔 엉댕이 부분이 조콤 낍니다,,제가 엉댕이가 크지 않은..?(맞나) 편인데
똑! 하고 떨어져서 같이 어우러지는 맛은 덜해서 좀 아쉬워요 레이어드는 좀 퍼져야 맛인데,,,ㅠ 안에 넣어입거나 가끔 레이어드 도전해봐야겠어요",https://www.musinsa.com/review/goods/2086653
